date,store_id,region,product_id,category,year,month,day_of_week,weekend_flag,holiday_flag,regular_price,selling_price,competitor_price,unit_cost,discount_pct,promotion_flag,promotion_type,promotion_propensity,advertising_spend,supplier_cost_index,shipping_cost_index,weather_index,customer_traffic,inventory_level,stockout_flag,units_sold,revenue,gross_profit,true_price_elasticity
2024-11-16,S001,West,P007,Household,2024,11,Saturday,1,0,7.08,7.08,7.2,3.68,0.0,0,none,0.19,21.7,0.9651,0.9796,0.3027,1015,23,1,23,162.79,78.06,-1.2
2024-11-16,S001,West,P008,Household,2024,11,Saturday,1,0,12.17,12.17,12.09,6.3,0.0,0,none,0.19,11.43,0.9651,0.9796,0.3027,1015,19,1,19,231.25,111.53,-1.5
2024-11-16,S001,West,P009,Personal Care,2024,11,Saturday,1,0,6.18,6.18,6.65,2.91,0.0,0,none,0.19,17.58,0.9651,0.9796,0.3027,1015,31,1,31,191.47,101.32,-1.3
2024-11-16,S001,West,P010,Personal Care,2024,11,Saturday,1,0,10.54,10.54,10.86,5.09,0.0,0,none,0.19,18.09,0.9651,0.9796,0.3027,1015,24,1,24,252.85,130.7,-1.6
2024-11-16,S002,West,P001,Beverages,2024,11,Saturday,1,0,4.24,3.81,3.93,2.04,0.1,1,percentage_discount,0.22,81.28,0.9651,0.9796,0.3027,821,94,0,76,289.89,135.17,-1.8
2024-11-16,S002,West,P002,Beverages,2024,11,Saturday,1,0,6.29,6.29,6.15,3.1,0.0,0,none,0.22,12.45,0.9651,0.9796,0.3027,821,34,0,21,132.06,66.91,-2.1
2024-11-16,S002,West,P003,Beverages,2024,11,Saturday,1,0,9.11,9.11,9.77,4.46,0.0,0,none,0.22,17.23,0.9651,0.9796,0.3027,821,39,0,20,182.25,93.07,-2.4
2024-11-16,S002,West,P004,Grocery,2024,11,Saturday,1,0,3.75,3.75,3.33,1.7,0.0,0,none,0.19,21.47,0.9651,0.9796,0.3027,821,40,0,36,134.99,73.91,-1.4
2024-11-16,S002,West,P005,Grocery,2024,11,Saturday,1,0,5.35,5.35,5.88,2.47,0.0,0,none,0.19,12.44,0.9651,0.9796,0.3027,821,53,0,41,219.5,118.14,-1.7
2024-11-16,S002,West,P006,Grocery,2024,11,Saturday,1,0,8.84,8.84,8.63,4.17,0.0,0,none,0.19,27.29,0.9651,0.9796,0.3027,821,37,0,35,309.42,163.53,-2.0
2024-11-16,S002,West,P007,Household,2024,11,Saturday,1,0,7.18,7.18,7.66,3.68,0.0,0,none,0.19,20.35,0.9651,0.9796,0.3027,821,17,0,15,107.7,52.45,-1.2
2024-11-16,S002,West,P008,Household,2024,11,Saturday,1,0,12.05,12.05,12.71,6.3,0.0,0,none,0.19,8.37,0.9651,0.9796,0.3027,821,15,1,15,180.71,86.19,-1.5
2024-11-16,S002,West,P009,Personal Care,2024,11,Saturday,1,0,6.27,6.27,6.0,2.91,0.0,0,none,0.19,13.57,0.9651,0.9796,0.3027,821,44,0,26,162.98,87.37,-1.3
2024-11-16,S002,West,P010,Personal Care,2024,11,Saturday,1,0,10.3,8.24,9.67,5.09,0.2,1,percentage_discount,0.19,67.63,0.9651,0.9796,0.3027,821,30,0,29,239.07,91.48,-1.6
2024-11-16,S003,Central,P001,Beverages,2024,11,Saturday,1,0,4.44,4.44,4.53,2.04,0.0,0,none,0.22,6.33,0.9651,0.9796,0.3027,1101,85,0,80,354.84,191.98,-1.8
2024-11-16,S003,Central,P002,Beverages,2024,11,Saturday,1,0,6.68,6.68,6.6,3.1,0.0,0,none,0.22,26.67,0.9651,0.9796,0.3027,1101,54,1,54,360.75,193.24,-2.1
2024-11-16,S003,Central,P003,Beverages,2024,11,Saturday,1,0,9.15,8.69,9.37,4.46,0.05,1,feature_display,0.22,76.32,0.9651,0.9796,0.3027,1101,86,0,69,599.86,292.17,-2.4
2024-11-16,S003,Central,P004,Grocery,2024,11,Saturday,1,0,3.59,3.3,3.37,1.7,0.08,1,feature_display,0.19,39.18,0.9651,0.9796,0.3027,1101,97,0,82,270.87,131.76,-1.4
2024-11-16,S003,Central,P005,Grocery,2024,11,Saturday,1,0,5.08,5.08,5.08,2.47,0.0,0,none,0.19,11.75,0.9651,0.9796,0.3027,1101,52,1,52,264.2,135.66,-1.7
2024-11-16,S003,Central,P006,Grocery,2024,11,Saturday,1,0,8.35,8.35,8.54,4.17,0.0,0,none,0.19,19.04,0.9651,0.9796,0.3027,1101,51,0,43,359.01,179.76,-2.0
2024-11-16,S003,Central,P007,Household,2024,11,Saturday,1,0,7.39,6.28,7.34,3.68,0.15,1,percentage_discount,0.19,67.36,0.9651,0.9796,0.3027,1101,56,1,56,351.7,145.41,-1.2
2024-11-16,S003,Central,P008,Household,2024,11,Saturday,1,0,12.13,12.13,12.83,6.3,0.0,0,none,0.19,14.91,0.9651,0.9796,0.3027,1101,26,0,25,303.34,145.81,-1.5
2024-11-16,S003,Central,P009,Personal Care,2024,11,Saturday,1,0,6.22,6.22,6.23,2.91,0.0,0,none,0.19,10.86,0.9651,0.9796,0.3027,1101,53,0,36,223.94,119.24,-1.3
2024-11-16,S003,Central,P010,Personal Care,2024,11,Saturday,1,0,10.21,10.21,10.28,5.09,0.0,0,none,0.19,14.29,0.9651,0.9796,0.3027,1101,24,0,22,224.7,112.73,-1.6
2024-11-16,S004,East,P001,Beverages,2024,11,Saturday,1,0,4.01,4.01,4.42,2.04,0.0,0,none,0.22,28.93,0.9651,0.9796,0.3027,1033,45,0,38,152.22,74.86,-1.8
2024-11-16,S004,East,P002,Beverages,2024,11,Saturday,1,0,6.72,5.04,6.7,3.1,0.25,1,percentage_discount,0.22,67.14,0.9651,0.9796,0.3027,1033,128,1,128,645.47,248.39,-2.1
2024-11-16,S004,East,P003,Beverages,2024,11,Saturday,1,0,9.0,9.0,9.03,4.46,0.0,0,none,0.22,23.75,0.9651,0.9796,0.3027,1033,39,0,33,296.99,149.84,-2.4
2024-11-16,S004,East,P004,Grocery,2024,11,Saturday,1,0,3.93,3.93,4.16,1.7,0.0,0,none,0.19,14.43,0.9651,0.9796,0.3027,1033,94,0,86,337.57,191.67,-1.4
2024-11-16,S004,East,P005,Grocery,2024,11,Saturday,1,0,5.34,4.91,5.46,2.47,0.08,1,bundle_offer,0.19,43.27,0.9651,0.9796,0.3027,1033,122,0,78,383.14,190.33,-1.7
2024-11-16,S004,East,P006,Grocery,2024,11,Saturday,1,0,8.35,6.27,7.73,4.17,0.25,1,percentage_discount,0.19,76.56,0.9651,0.9796,0.3027,1033,68,1,68,426.08,142.62,-2.0
2024-11-16,S004,East,P007,Household,2024,11,Saturday,1,0,7.03,7.03,7.24,3.68,0.0,0,none,0.19,17.22,0.9651,0.9796,0.3027,1033,25,0,20,140.67,67.0,-1.2
2024-11-16,S004,East,P008,Household,2024,11,Saturday,1,0,12.27,12.27,12.39,6.3,0.0,0,none,0.19,14.35,0.9651,0.9796,0.3027,1033,14,1,14,171.82,83.6,-1.5
2024-11-16,S004,East,P009,Personal Care,2024,11,Saturday,1,0,6.27,5.64,5.9,2.91,0.1,1,percentage_discount,0.19,55.31,0.9651,0.9796,0.3027,1033,83,0,55,310.39,150.44,-1.3
2024-11-16,S004,East,P010,Personal Care,2024,11,Saturday,1,0,10.31,10.31,10.29,5.09,0.0,0,none,0.19,5.58,0.9651,0.9796,0.3027,1033,26,0,22,226.93,114.96,-1.6
2024-11-16,S005,East,P001,Beverages,2024,11,Saturday,1,0,4.24,4.24,3.93,2.04,0.0,0,none,0.22,30.12,0.9651,0.9796,0.3027,770,38,0,32,135.63,70.48,-1.8
2024-11-16,S005,East,P002,Beverages,2024,11,Saturday,1,0,6.63,6.63,6.48,3.1,0.0,0,none,0.22,19.51,0.9651,0.9796,0.3027,770,36,1,36,238.83,127.16,-2.1
2024-11-16,S005,East,P003,Beverages,2024,11,Saturday,1,0,9.39,9.39,9.54,4.46,0.0,0,none,0.22,22.87,0.9651,0.9796,0.3027,770,42,0,38,356.78,187.33,-2.4
2024-11-16,S005,East,P004,Grocery,2024,11,Saturday,1,0,3.76,3.46,3.3,1.7,0.08,1,feature_display,0.19,57.27,0.9651,0.9796,0.3027,770,75,0,56,193.87,98.86,-1.4
2024-11-16,S005,East,P005,Grocery,2024,11,Saturday,1,0,5.06,5.06,5.29,2.47,0.0,0,none,0.19,19.6,0.9651,0.9796,0.3027,770,46,0,33,166.95,85.38,-1.7
2024-11-16,S005,East,P006,Grocery,2024,11,Saturday,1,0,8.8,8.8,8.98,4.17,0.0,0,none,0.19,23.96,0.9651,0.9796,0.3027,770,32,0,19,167.28,88.08,-2.0
2024-11-16,S005,East,P007,Household,2024,11,Saturday,1,0,7.18,7.18,8.06,3.68,0.0,0,none,0.19,15.99,0.9651,0.9796,0.3027,770,21,0,20,143.64,69.97,-1.2
2024-11-16,S005,East,P008,Household,2024,11,Saturday,1,0,12.58,12.58,12.74,6.3,0.0,0,none,0.19,25.63,0.9651,0.9796,0.3027,770,15,1,15,188.65,94.13,-1.5
2024-11-16,S005,East,P009,Personal Care,2024,11,Saturday,1,0,6.21,6.21,6.01,2.91,0.0,0,none,0.19,11.59,0.9651,0.9796,0.3027,770,26,0,23,142.83,75.94,-1.3
2024-11-16,S005,East,P010,Personal Care,2024,11,Saturday,1,0,10.62,10.62,11.82,5.09,0.0,0,none,0.19,38.88,0.9651,0.9796,0.3027,770,29,0,20,212.46,110.67,-1.6
2024-11-17,S001,West,P001,Beverages,2024,11,Sunday,1,0,4.12,4.12,4.07,2.04,0.0,0,none,0.22,30.86,0.9727,0.9738,0.2436,1109,64,0,53,218.14,109.84,-1.8
2024-11-17,S001,West,P002,Beverages,2024,11,Sunday,1,0,6.93,5.89,6.99,3.11,0.15,1,percentage_discount,0.22,51.95,0.9727,0.9738,0.2436,1109,144,0,99,582.75,274.49,-2.1
2024-11-17,S001,West,P003,Beverages,2024,11,Sunday,1,0,8.98,8.98,7.82,4.48,0.0,0,none,0.22,21.72,0.9727,0.9738,0.2436,1109,33,0,30,269.45,135.17,-2.4
2024-11-17,S001,West,P004,Grocery,2024,11,Sunday,1,0,3.8,3.42,3.41,1.7,0.1,1,feature_display,0.19,58.48,0.9727,0.9738,0.2436,1109,149,0,112,383.35,192.64,-1.4
2024-11-17,S001,West,P005,Grocery,2024,11,Sunday,1,0,5.62,5.05,5.29,2.48,0.1,1,feature_display,0.19,57.96,0.9727,0.9738,0.2436,1109,155,0,118,596.42,303.63,-1.7
2024-11-17,S001,West,P006,Grocery,2024,11,Sunday,1,0,8.52,8.52,8.86,4.18,0.0,0,none,0.19,23.92,0.9727,0.9738,0.2436,1109,44,0,42,357.7,181.97,-2.0
2024-11-17,S001,West,P007,Household,2024,11,Sunday,1,0,6.98,5.24,7.43,3.7,0.25,1,percentage_discount,0.19,58.04,0.9727,0.9738,0.2436,1109,75,0,49,256.55,75.37,-1.2
2024-11-17,S001,West,P008,Household,2024,11,Sunday,1,0,12.59,11.33,13.42,6.32,0.1,1,percentage_discount,0.19,50.74,0.9727,0.9738,0.2436,1109,50,0,28,317.18,140.09,-1.5
2024-11-17,S001,West,P009,Personal Care,2024,11,Sunday,1,0,6.34,6.34,6.63,2.92,0.0,0,none,0.19,23.09,0.9727,0.9738,0.2436,1109,39,1,39,247.29,133.44,-1.3
2024-11-17,S001,West,P010,Personal Care,2024,11,Sunday,1,0,10.15,9.14,9.62,5.11,0.1,1,percentage_discount,0.19,51.66,0.9727,0.9738,0.2436,1109,48,0,26,237.63,104.81,-1.6
2024-11-17,S002,West,P001,Beverages,2024,11,Sunday,1,0,4.42,4.42,4.33,2.04,0.0,0,none,0.22,27.26,0.9727,0.9738,0.2436,1016,63,0,46,203.54,109.54,-1.8
2024-11-17,S002,West,P002,Beverages,2024,11,Sunday,1,0,6.68,6.68,6.97,3.11,0.0,0,none,0.22,9.89,0.9727,0.9738,0.2436,1016,44,0,42,280.43,149.65,-2.1
2024-11-17,S002,West,P003,Beverages,2024,11,Sunday,1,0,8.88,8.88,9.15,4.48,0.0,0,none,0.22,7.68,0.9727,0.9738,0.2436,1016,30,0,21,186.53,92.53,-2.4
2024-11-17,S002,West,P004,Grocery,2024,11,Sunday,1,0,3.76,3.76,3.98,1.7,0.0,0,none,0.19,16.7,0.9727,0.9738,0.2436,1016,57,0,42,158.08,86.56,-1.4
2024-11-17,S002,West,P005,Grocery,2024,11,Sunday,1,0,5.11,5.11,5.45,2.48,0.0,0,none,0.19,25.28,0.9727,0.9738,0.2436,1016,35,1,35,178.96,92.11,-1.7
2024-11-17,S002,West,P006,Grocery,2024,11,Sunday,1,0,8.55,8.55,8.64,4.18,0.0,0,none,0.19,26.2,0.9727,0.9738,0.2436,1016,31,1,31,265.2,135.49,-2.0
2024-11-17,S002,West,P007,Household,2024,11,Sunday,1,0,7.17,7.17,7.29,3.7,0.0,0,none,0.19,13.25,0.9727,0.9738,0.2436,1016,29,0,25,179.17,86.73,-1.2
2024-11-17,S002,West,P008,Household,2024,11,Sunday,1,0,12.75,12.75,12.47,6.32,0.0,0,none,0.19,12.54,0.9727,0.9738,0.2436,1016,34,0,34,433.54,218.49,-1.5
2024-11-17,S002,West,P009,Personal Care,2024,11,Sunday,1,0,6.21,6.21,5.97,2.92,0.0,0,none,0.19,27.16,0.9727,0.9738,0.2436,1016,42,0,41,254.52,134.83,-1.3
2024-11-17,S002,West,P010,Personal Care,2024,11,Sunday,1,0,10.49,10.49,11.36,5.11,0.0,0,none,0.19,19.64,0.9727,0.9738,0.2436,1016,35,0,18,188.84,96.89,-1.6
2024-11-17,S003,Central,P001,Beverages,2024,11,Sunday,1,0,4.36,4.36,4.51,2.04,0.0,0,none,0.22,11.29,0.9727,0.9738,0.2436,1160,75,0,69,300.94,159.95,-1.8
2024-11-17,S003,Central,P002,Beverages,2024,11,Sunday,1,0,6.73,6.73,6.98,3.11,0.0,0,none,0.22,10.23,0.9727,0.9738,0.2436,1160,67,0,45,302.85,162.74,-2.1
2024-11-17,S003,Central,P003,Beverages,2024,11,Sunday,1,0,8.89,8.89,9.04,4.48,0.0,0,none,0.22,33.05,0.9727,0.9738,0.2436,1160,37,0,35,311.23,154.57,-2.4
2024-11-17,S003,Central,P004,Grocery,2024,11,Sunday,1,0,4.06,4.06,3.91,1.7,0.0,0,none,0.19,16.21,0.9727,0.9738,0.2436,1160,121,0,106,430.39,249.89,-1.4
2024-11-17,S003,Central,P005,Grocery,2024,11,Sunday,1,0,5.02,5.02,4.88,2.48,0.0,0,none,0.19,31.93,0.9727,0.9738,0.2436,1160,77,0,55,276.2,139.73,-1.7
2024-11-17,S003,Central,P006,Grocery,2024,11,Sunday,1,0,8.54,8.54,8.91,4.18,0.0,0,none,0.19,3.92,0.9727,0.9738,0.2436,1160,59,0,28,239.04,121.89,-2.0
2024-11-17,S003,Central,P007,Household,2024,11,Sunday,1,0,7.05,7.05,6.6,3.7,0.0,0,none,0.19,28.22,0.9727,0.9738,0.2436,1160,43,0,34,239.54,113.82,-1.2
2024-11-17,S003,Central,P008,Household,2024,11,Sunday,1,0,11.88,11.88,12.63,6.32,0.0,0,none,0.19,27.12,0.9727,0.9738,0.2436,1160,26,0,18,213.78,99.94,-1.5
2024-11-17,S003,Central,P009,Personal Care,2024,11,Sunday,1,0,6.09,6.09,6.47,2.92,0.0,0,none,0.19,23.92,0.9727,0.9738,0.2436,1160,51,0,27,164.41,85.59,-1.3
2024-11-17,S003,Central,P010,Personal Care,2024,11,Sunday,1,0,10.1,10.1,10.01,5.11,0.0,0,none,0.19,8.35,0.9727,0.9738,0.2436,1160,27,0,20,201.91,99.74,-1.6
2024-11-17,S004,East,P001,Beverages,2024,11,Sunday,1,0,4.12,4.12,4.3,2.04,0.0,0,none,0.22,9.3,0.9727,0.9738,0.2436,883,66,0,45,185.55,93.6,-1.8
2024-11-17,S004,East,P002,Beverages,2024,11,Sunday,1,0,6.55,5.76,6.57,3.11,0.12,1,bundle_offer,0.22,64.93,0.9727,0.9738,0.2436,883,91,0,73,420.56,193.26,-2.1
2024-11-17,S004,East,P003,Beverages,2024,11,Sunday,1,0,9.06,9.06,9.01,4.48,0.0,0,none,0.22,0.0,0.9727,0.9738,0.2436,883,30,1,30,271.92,137.64,-2.4
2024-11-17,S004,East,P004,Grocery,2024,11,Sunday,1,0,3.9,3.9,4.06,1.7,0.0,0,none,0.19,14.51,0.9727,0.9738,0.2436,883,64,0,62,242.11,136.53,-1.4
2024-11-17,S004,East,P005,Grocery,2024,11,Sunday,1,0,5.54,5.54,5.52,2.48,0.0,0,none,0.19,14.9,0.9727,0.9738,0.2436,883,76,1,76,421.29,232.72,-1.7
2024-11-17,S004,East,P006,Grocery,2024,11,Sunday,1,0,8.69,7.38,9.11,4.18,0.15,1,bundle_offer,0.19,67.93,0.9727,0.9738,0.2436,883,58,1,58,428.31,185.63,-2.0
2024-11-17,S004,East,P007,Household,2024,11,Sunday,1,0,7.23,7.23,7.08,3.7,0.0,0,none,0.19,15.73,0.9727,0.9738,0.2436,883,25,0,12,86.77,42.4,-1.2
2024-11-17,S004,East,P008,Household,2024,11,Sunday,1,0,12.21,12.21,12.95,6.32,0.0,0,none,0.19,12.49,0.9727,0.9738,0.2436,883,16,0,16,195.3,94.11,-1.5
2024-11-17,S004,East,P009,Personal Care,2024,11,Sunday,1,0,6.26,6.26,6.27,2.92,0.0,0,none,0.19,31.16,0.9727,0.9738,0.2436,883,35,1,35,219.26,117.09,-1.3
2024-11-17,S004,East,P010,Personal Care,2024,11,Sunday,1,0,10.31,10.31,9.93,5.11,0.0,0,none,0.19,7.37,0.9727,0.9738,0.2436,883,18,0,18,185.66,93.71,-1.6
2024-11-17,S005,East,P001,Beverages,2024,11,Sunday,1,0,4.06,4.06,4.26,2.04,0.0,0,none,0.22,8.03,0.9727,0.9738,0.2436,868,47,0,21,85.18,42.27,-1.8
2024-11-17,S005,East,P002,Beverages,2024,11,Sunday,1,0,6.61,6.61,6.27,3.11,0.0,0,none,0.22,15.08,0.9727,0.9738,0.2436,868,34,0,26,171.95,90.99,-2.1
2024-11-17,S005,East,P003,Beverages,2024,11,Sunday,1,0,8.73,8.73,9.75,4.48,0.0,0,none,0.22,34.14,0.9727,0.9738,0.2436,868,21,0,18,157.2,76.63,-2.4
2024-11-17,S005,East,P004,Grocery,2024,11,Sunday,1,0,3.88,3.88,3.9,1.7,0.0,0,none,0.19,19.02,0.9727,0.9738,0.2436,868,86,0,55,213.31,119.66,-1.4
2024-11-17,S005,East,P005,Grocery,2024,11,Sunday,1,0,5.02,5.02,5.69,2.48,0.0,0,none,0.19,17.19,0.9727,0.9738,0.2436,868,45,0,31,155.59,78.67,-1.7
2024-11-17,S005,East,P006,Grocery,2024,11,Sunday,1,0,8.4,8.4,8.81,4.18,0.0,0,none,0.19,19.79,0.9727,0.9738,0.2436,868,36,0,32,268.76,134.87,-2.0
2024-11-17,S005,East,P007,Household,2024,11,Sunday,1,0,7.25,6.38,7.31,3.7,0.12,1,bundle_offer,0.19,79.0,0.9727,0.9738,0.2436,868,40,0,37,236.01,99.2,-1.2
2024-11-17,S005,East,P008,Household,2024,11,Sunday,1,0,12.3,12.3,13.7,6.32,0.0,0,none,0.19,19.25,0.9727,0.9738,0.2436,868,22,0,12,147.64,71.74,-1.5
2024-11-17,S005,East,P009,Personal Care,2024,11,Sunday,1,0,6.04,6.04,6.09,2.92,0.0,0,none,0.19,19.65,0.9727,0.9738,0.2436,868,29,0,21,126.88,65.58,-1.3
2024-11-17,S005,East,P010,Personal Care,2024,11,Sunday,1,0,10.64,10.64,11.43,5.11,0.0,0,none,0.19,3.98,0.9727,0.9738,0.2436,868,27,0,12,127.68,66.38,-1.6
2024-11-18,S001,West,P001,Beverages,2024,11,Monday,0,0,4.31,4.31,4.58,2.04,0.0,0,none,0.16,23.63,0.9653,0.9785,0.2798,890,53,1,53,228.31,120.43,-1.8
2024-11-18,S001,West,P002,Beverages,2024,11,Monday,0,0,6.5,6.5,6.42,3.1,0.0,0,none,0.16,19.2,0.9653,0.9785,0.2798,890,30,1,30,194.92,101.87,-2.1
2024-11-18,S001,West,P003,Beverages,2024,11,Monday,0,0,9.31,9.31,9.22,4.46,0.0,0,none,0.16,15.49,0.9653,0.9785,0.2798,890,40,0,34,316.47,164.88,-2.4
2024-11-18,S001,West,P004,Grocery,2024,11,Monday,0,0,3.8,3.8,3.6,1.7,0.0,0,none,0.13,12.53,0.9653,0.9785,0.2798,890,65,0,58,220.51,122.12,-1.4
2024-11-18,S001,West,P005,Grocery,2024,11,Monday,0,0,5.09,4.33,5.31,2.47,0.15,1,bundle_offer,0.13,56.82,0.9653,0.9785,0.2798,890,100,0,76,328.81,140.97,-1.7
2024-11-18,S001,West,P006,Grocery,2024,11,Monday,0,0,8.84,8.84,8.82,4.17,0.0,0,none,0.13,8.33,0.9653,0.9785,0.2798,890,52,0,38,336.08,177.7,-2.0
2024-11-18,S001,West,P007,Household,2024,11,Monday,0,0,7.29,7.29,7.72,3.68,0.0,0,none,0.13,16.01,0.9653,0.9785,0.2798,890,22,0,21,153.19,75.85,-1.2
2024-11-18,S001,West,P008,Household,2024,11,Monday,0,0,11.97,11.97,12.69,6.3,0.0,0,none,0.13,26.19,0.9653,0.9785,0.2798,890,17,0,16,191.6,90.79,-1.5
2024-11-18,S001,West,P009,Personal Care,2024,11,Monday,0,0,5.95,5.95,6.14,2.91,0.0,0,none,0.13,15.9,0.9653,0.9785,0.2798,890,23,0,17,101.1,51.67,-1.3
2024-11-18,S001,West,P010,Personal Care,2024,11,Monday,0,0,10.64,10.64,10.83,5.09,0.0,0,none,0.13,16.83,0.9653,0.9785,0.2798,890,27,0,27,287.4,150.0,-1.6
2024-11-18,S002,West,P001,Beverages,2024,11,Monday,0,0,4.36,4.36,4.33,2.04,0.0,0,none,0.16,12.22,0.9653,0.9785,0.2798,749,58,0,31,135.04,71.94,-1.8
2024-11-18,S002,West,P002,Beverages,2024,11,Monday,0,0,6.76,6.76,6.72,3.1,0.0,0,none,0.16,21.74,0.9653,0.9785,0.2798,749,37,0,35,236.47,127.91,-2.1
2024-11-18,S002,West,P003,Beverages,2024,11,Monday,0,0,8.61,8.61,9.02,4.46,0.0,0,none,0.16,7.68,0.9653,0.9785,0.2798,749,23,0,14,120.53,58.11,-2.4
2024-11-18,S002,West,P004,Grocery,2024,11,Monday,0,0,3.53,3.53,3.41,1.7,0.0,0,none,0.13,20.4,0.9653,0.9785,0.2798,749,43,0,27,95.43,49.63,-1.4
2024-11-18,S002,West,P005,Grocery,2024,11,Monday,0,0,5.16,5.16,5.32,2.47,0.0,0,none,0.13,22.7,0.9653,0.9785,0.2798,749,40,1,40,206.31,107.44,-1.7
2024-11-18,S002,West,P006,Grocery,2024,11,Monday,0,0,8.5,8.5,7.99,4.17,0.0,0,none,0.13,8.2,0.9653,0.9785,0.2798,749,32,0,25,212.44,108.24,-2.0
2024-11-18,S002,West,P007,Household,2024,11,Monday,0,0,7.18,7.18,6.39,3.68,0.0,0,none,0.13,20.24,0.9653,0.9785,0.2798,749,25,0,20,143.56,69.9,-1.2
2024-11-18,S002,West,P008,Household,2024,11,Monday,0,0,12.83,12.83,12.68,6.3,0.0,0,none,0.13,19.0,0.9653,0.9785,0.2798,749,16,1,16,205.35,104.55,-1.5
2024-11-18,S002,West,P009,Personal Care,2024,11,Monday,0,0,6.26,6.26,6.85,2.91,0.0,0,none,0.13,11.56,0.9653,0.9785,0.2798,749,32,0,30,187.74,100.5,-1.3
2024-11-18,S002,West,P010,Personal Care,2024,11,Monday,0,0,10.29,10.29,9.31,5.09,0.0,0,none,0.13,16.64,0.9653,0.9785,0.2798,749,21,0,16,164.7,83.28,-1.6
2024-11-18,S003,Central,P001,Beverages,2024,11,Monday,0,0,4.34,4.34,4.17,2.04,0.0,0,none,0.16,13.04,0.9653,0.9785,0.2798,1076,79,0,71,307.96,163.44,-1.8
2024-11-18,S003,Central,P002,Beverages,2024,11,Monday,0,0,6.88,6.88,6.44,3.1,0.0,0,none,0.16,24.5,0.9653,0.9785,0.2798,1076,61,0,50,344.09,189.0,-2.1
2024-11-18,S003,Central,P003,Beverages,2024,11,Monday,0,0,9.06,9.06,9.69,4.46,0.0,0,none,0.16,19.38,0.9653,0.9785,0.2798,1076,46,0,39,353.2,179.31,-2.4
2024-11-18,S003,Central,P004,Grocery,2024,11,Monday,0,0,3.9,3.9,4.22,1.7,0.0,0,none,0.13,37.11,0.9653,0.9785,0.2798,1076,80,0,65,253.69,143.44,-1.4
2024-11-18,S003,Central,P005,Grocery,2024,11,Monday,0,0,5.0,5.0,5.01,2.47,0.0,0,none,0.13,14.19,0.9653,0.9785,0.2798,1076,49,0,42,209.86,106.04,-1.7
2024-11-18,S003,Central,P006,Grocery,2024,11,Monday,0,0,8.5,8.5,9.26,4.17,0.0,0,none,0.13,21.83,0.9653,0.9785,0.2798,1076,36,1,36,306.15,156.11,-2.0
2024-11-18,S003,Central,P007,Household,2024,11,Monday,0,0,7.47,7.47,7.1,3.68,0.0,0,none,0.13,10.63,0.9653,0.9785,0.2798,1076,47,0,31,231.55,117.36,-1.2
2024-11-18,S003,Central,P008,Household,2024,11,Monday,0,0,12.36,12.36,13.2,6.3,0.0,0,none,0.13,9.67,0.9653,0.9785,0.2798,1076,30,0,26,321.44,157.63,-1.5
2024-11-18,S003,Central,P009,Personal Care,2024,11,Monday,0,0,6.06,4.54,5.81,2.91,0.25,1,percentage_discount,0.13,65.23,0.9653,0.9785,0.2798,1076,100,0,70,318.12,114.57,-1.3
2024-11-18,S003,Central,P010,Personal Care,2024,11,Monday,0,0,10.46,10.46,11.05,5.09,0.0,0,none,0.13,12.0,0.9653,0.9785,0.2798,1076,20,0,13,135.96,69.8,-1.6
2024-11-18,S004,East,P001,Beverages,2024,11,Monday,0,0,4.21,4.21,4.55,2.04,0.0,0,none,0.16,10.0,0.9653,0.9785,0.2798,852,38,0,36,151.55,78.28,-1.8
2024-11-18,S004,East,P002,Beverages,2024,11,Monday,0,0,6.28,6.28,6.49,3.1,0.0,0,none,0.16,28.24,0.9653,0.9785,0.2798,852,42,0,34,213.39,107.94,-2.1
2024-11-18,S004,East,P003,Beverages,2024,11,Monday,0,0,9.05,9.05,9.09,4.46,0.0,0,none,0.16,24.46,0.9653,0.9785,0.2798,852,29,1,29,262.48,133.17,-2.4
2024-11-18,S004,East,P004,Grocery,2024,11,Monday,0,0,3.73,3.73,3.55,1.7,0.0,0,none,0.13,19.08,0.9653,0.9785,0.2798,852,58,0,44,163.92,89.28,-1.4
2024-11-18,S004,East,P005,Grocery,2024,11,Monday,0,0,5.17,5.17,5.57,2.47,0.0,0,none,0.13,9.16,0.9653,0.9785,0.2798,852,54,0,32,165.31,86.22,-1.7
2024-11-18,S004,East,P006,Grocery,2024,11,Monday,0,0,8.31,8.31,8.5,4.17,0.0,0,none,0.13,16.72,0.9653,0.9785,0.2798,852,32,0,20,166.2,82.84,-2.0
2024-11-18,S004,East,P007,Household,2024,11,Monday,0,0,6.93,6.93,7.57,3.68,0.0,0,none,0.13,22.34,0.9653,0.9785,0.2798,852,16,0,14,97.03,45.46,-1.2
2024-11-18,S004,East,P008,Household,2024,11,Monday,0,0,12.21,12.21,12.75,6.3,0.0,0,none,0.13,18.08,0.9653,0.9785,0.2798,852,14,1,14,170.98,82.77,-1.5
2024-11-18,S004,East,P009,Personal Care,2024,11,Monday,0,0,6.14,6.14,5.93,2.91,0.0,0,none,0.13,20.03,0.9653,0.9785,0.2798,852,34,0,29,177.96,93.63,-1.3
2024-11-18,S004,East,P010,Personal Care,2024,11,Monday,0,0,10.41,10.41,11.15,5.09,0.0,0,none,0.13,16.63,0.9653,0.9785,0.2798,852,24,0,20,208.29,106.52,-1.6
